id,artist_name(s),song_name,popularity,explicit?,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
0dHvNFCKkch8D0nZq1WBIK,['Psymun'],pineapple,2,False,0.408,0.717,0.499,0.816,0.0215,0.545,0.692
6avwVlBE55lF3xNZKn9Jbm,['Psymun'],Animal Kingdom,1,False,0.51,0.642,0.878,0.816,0.00132,0.409,0.46
2aM5nAM5EQkisFs7ehInV5,['Psymun'],Tape Edits,2,False,0.337,0.736,0.326,0.005,0.00126,0.855,0.781
4MAshaPej0sx0G3UiSYcCq,['Psymun'],Cutchoo,3,False,0.532,0.568,0.344,0.0185,7.08e-06,0.592,0.728
12HUh29HipzwII5ZXqZobM,['Psymun'],Feliz,3,False,0.493,0.796,0.127,0.414,6.76e-06,0.295,0.363
5acJ4BnVOeNvE90A7I720Y,['Psymun'],Anticop,2,False,0.387,0.81,0.105,2.76e-05,0.854,0.736,0.252
6oH2cZP3eXJeaA8mAzQ73i,['Psymun'],The Baddest,0,False,0.445,0.431,0.0305,0.637,0,0.337,0.72
7eJjFg8JCsPJmMAQ1HwMv8,['Psymun'],Throat,0,False,0.656,0.56,0.0455,0.734,0.944,0.094,0.347
3yXsZyNsn14PsYH2sMVCWC,['Psymun'],pickNose,2,False,0.642,0.218,0.0275,0.224,0.366,0.186,0.678
4hz7jRsv1XSYDQpP3kCCeW,['Psymun'],Found Art,6,False,0.22,0.525,0.0552,0.0762,0,0.118,0.484
1YLu1Kws9aXhLVC5QCHbMA,['Psymun'],Pocket Pool,0,False,0.678,0.585,0.0354,0.0699,0.876,0.099,0.787
2B7xvjJ1Nw2rL3SUMCORWd,['Psymun'],Legalize Suicide,8,False,0.217,0.604,0.0494,0.924,0.233,0.404,0.161
3ECXKG1xAFdfLjI6cItzBj,"['Psymun', 'Kerry Roy']",Talk 2 Me (feat. Kerry Roy),19,False,0.454,0.779,0.494,0.611,1.66e-05,0.133,0.345
5rthqP4nnhCxKnXEaiDOB7,"['Psymun', 'Chester Watson']",Maps (feat. Chester Watson),18,True,0.534,0.725,0.438,0.767,0,0.654,0.601
3gy99eFkZ1SnQCv66cxbxJ,['Psymun'],Eating Disorder,13,False,0.736,0.636,0.55,0.788,0.9,0.84,0.675
23XIkuFNdDyDJyCv5O0daz,['Psymun'],OK,7,False,0.315,0.551,0.064,0.021,0.414,0.619,0.149
2quDRLNbWM2TFMtszMqrcQ,"['Psymun', 'Allan Kingdom', 'K.Raydio']",Cold in Here / Koolaid (feat. Allan Kingdom & K.Raydio),7,False,0.545,0.685,0.874,0.801,0.00777,0.338,0.203
0Y3lmI2xyEOjJXld4zEo5y,"['Psymun', 'Spooky Black', 'Bobby Raps']",Blind (feat. Spooky Black & Bobby Raps),27,True,0.621,0.404,0.162,0.703,0.000243,0.102,0.106
31qsGffy46cL6G2DmTJhOb,['Psymun'],Where U Go,5,False,0.456,0.82,0.393,0.414,0.00315,0.118,0.281
5O3XeXa8C0fpb6uEsLCxLR,"['Psymun', 'Sloslylove', 'Kerry Roy']",Talk 2 Me (Sloslylove Remix) [feat. Sloslylove & Kerry Roy],6,False,0.57,0.733,0.0441,0.0108,0.756,0.075,0.347
52oNu7YB1oNl4MLZcOk2Xl,"['Psymun', 'K.Raydio']",Sognare,4,False,0.0766,0.385,0.0361,0.585,0.819,0.605,0.0376
4VX9EvbyPYgSGKqnKaxtxa,"['Psymun', 'K.Raydio']",Sweet Dreamz,25,True,0.371,0.686,0.337,0.113,0.251,0.208,0.358
7riLypGOiHFgfHxpu0bivk,"['Psymun', 'K.Raydio']",Moonshine,5,False,0.48,0.634,0.702,0.44,0.000123,0.204,0.434
28WVB9HKWDjNJUMfNaGAde,"['Psymun', 'K.Raydio']",Flight,5,False,0.604,0.521,0.0402,0.338,0.000895,0.161,0.312
6yFgvpMz8yt3z7eV4kVnf4,"['Psymun', 'K.Raydio']",Joyride,5,False,0.447,0.734,0.605,0.844,2.7e-06,0.37,0.737
1eZsaTts7jJowUbSclDQ0u,"['Psymun', 'K.Raydio']",Jupiter,5,False,0.611,0.621,0.253,0.216,0,0.287,0.28
1W5ZckVEuNCq0sMzNWW3ja,"['Psymun', 'K.Raydio', 'Greg Grease']",Lobby Music (feat. Greg Grease),6,True,0.412,0.694,0.0835,0.213,4.64e-05,0.366,0.229
4A4RGdYACi8bTc4qAS1lcq,"['Psymun', 'K.Raydio']",Yearbook,4,False,0.511,0.532,0.187,0.759,2.73e-06,0.115,0.145
0tExziwS9TXHjQRKRP0FEz,"['Psymun', 'K.Raydio']",Perhaps,4,False,0.475,0.84,0.84,0.513,0,0.299,0.756
1TUT4Kj5htHDcvFCtS2GzU,"['Psymun', 'K.Raydio']",Slow Jams,5,False,0.555,0.625,0.468,0.878,3.26e-05,0.111,0.733
2EJ3b5M4GKpZFTwVhWMbo8,"['Psymun', 'K.Raydio']",Hold on Me,2,False,0.227,0.487,0.112,0.711,0.00108,0.129,0.0972
2ytYf7vWi2xNN1mLUFxM1E,"['Psymun', 'K.Raydio']",Glass Houses,10,False,0.332,0.621,0.324,0.802,9.18e-05,0.425,0.178
5G9WIRUhsl9uUcbKWcun9C,"['Psymun', 'K.Raydio']",Sirens,3,False,0.586,0.656,0.519,0.0606,8.81e-06,0.31,0.588
1UKhMUYlIlpgh4tNjveLip,"['Psymun', 'K.Raydio']",Farewell,2,False,0.314,0.346,0.121,0.22,0.00195,0.152,0.0604
0BGrKN3JmyYDKl3kNMUcsm,['Psymun'],Myintroheyguys,3,False,0.0782,0.0988,0.029,0.991,0.97,0.0941,0.078
4X5e2gTbnidfQS2F3WJu5y,['Psymun'],Fuck Bush,11,True,0.609,0.593,0.399,0.735,0.429,0.153,0.541
6OyEzegMeG3dVY3ghFV6pP,['Psymun'],Banani,10,False,0.697,0.459,0.467,0.555,0.00131,0.369,0.704
18D2IumDunfRHJgFMKjEwL,"['Psymun', 'Chester Watson']",Dead Albatross (feat. Chester Watson),28,True,0.696,0.684,0.512,0.811,0,0.0996,0.826
2ubEgOuqSWGCZIfvLcDcRC,['Psymun'],Tape Op,5,False,0.393,0.478,0.0955,0.602,0.0209,0.409,0.959
1smcFtXZqoKllW6m8wGADl,['Psymun'],Long Ride Home on a Painted Path in the Underground Tunnels (R.I.P Damacha),6,False,0.534,0.42,0.0789,0.604,0.865,0.104,0.7
5uDbDZOOk5edhf0Xr0RBcB,['Psymun'],Amya,4,False,0.709,0.404,0.307,0.866,0.0051,0.142,0.955
4Yu2e3ywMpftcktgvamVtt,['Psymun'],King Krule - Neptune Estate (Psymun Remix),11,False,0.6,0.472,0.794,0.695,0.000392,0.0864,0.626
5AO12bU6RZBH0T4Mko01AO,['Kent Loon'],Rax,25,True,0.899,0.586,0.192,0.467,1.2e-05,0.183,0.654
7b6yMZhJSPh3PLIDl7zmv1,"['Kent Loon', 'Chester Watson']",I Can't Lie,4,True,0.904,0.636,0.315,0.104,2.99e-06,0.161,0.667
0A8loTvb55m4e6voK9Xfq5,"['Kent Loon', 'Valee', 'Chester Watson']",The Mist,7,True,0.852,0.533,0.121,0.287,0.0133,0.111,0.161
4Bsmes1MeLP2UwlwMynfWt,"['Kent Loon', '03 Greedo']",Wolves On Clouds,5,True,0.711,0.504,0.253,0.46,0.000339,0.0873,0.263
1qoKBM96C90BS6DVydNdvx,['Kent Loon'],No Face,3,True,0.87,0.542,0.483,0.537,0,0.113,0.801
4y7GRr3LrCZhDwsNKAFkLh,"['Kent Loon', 'Chester Watson']",Sundown,10,True,0.865,0.768,0.0772,0.0612,0,0.107,0.956
01vmSjDKEDL9XcMhNLi5Cz,"['Kent Loon', 'Yung Simmie']",Can't Sleep,3,True,0.96,0.401,0.279,0.416,3.42e-06,0.0902,0.254
2kRAwV29uw1DCiXhcSt2xp,['Kent Loon'],Gold Creed,2,True,0.845,0.746,0.0701,0.0327,1.43e-05,0.139,0.386
3CWo74nGopIDYV77fwrQZk,"['Kent Loon', 'Trapland Pat']",Honey Bun,12,True,0.935,0.57,0.221,0.167,0,0.141,0.737
3OAblJcQcs0649MOZ29KGA,"['Kent Loon', 'Chester Watson']",Cargo Pockets,5,True,0.848,0.353,0.0937,0.499,6.49e-06,0.111,0.0389
7hcSaKSdVTWiLnxyWjDosV,['Kent Loon'],Big Bank,1,True,0.779,0.494,0.137,0.325,1.28e-05,0.111,0.223
3wxwCcBN2pwIbwtQN0jFQy,['Kent Loon'],Dragons Outta Town,2,True,0.819,0.745,0.177,0.0327,0.0424,0.112,0.475
6NbCbTAF8VmrwUptgsNpKD,['Kent Loon'],Sedated,1,True,0.831,0.519,0.0548,0.465,0.000903,0.124,0.243
5TGu8zyBWncuJ72f9kmbrB,"['Kent Loon', 'Chester Watson']",Maleficent (Get Go) [feat. Chester Watson],3,True,0.588,0.529,0.252,0.267,1.08e-05,0.142,0.28
39SWx3maB0DiTt9eBRi1FP,['Kent Loon'],Selena,3,True,0.476,0.702,0.338,0.186,7.89e-05,0.0767,0.535
53g4Q4VAtSGAWi2ktLll1e,['Kent Loon'],Dinner Plate,1,True,0.863,0.421,0.251,0.122,0.000339,0.378,0.251
1Poh942TvHNeZA2oaOqZIm,"['Kent Loon', 'Chester Watson']",Big Wins (feat. Chester Watson),5,True,0.851,0.62,0.128,0.0617,0.0351,0.0535,0.892
4R0xuBIOzGe7SYDHaNMCLo,['Kent Loon'],Money Maniac,1,True,0.916,0.492,0.383,0.393,2.74e-05,0.15,0.84
0t7jjQK6FCIy3Wlhw2JcQI,"['Kent Loon', 'Sunny Fritz']",Can't Feel My Face (feat. Sunny Fritz),1,True,0.889,0.389,0.385,0.125,0,0.0992,0.522
01Ftyf5as9nyWKbzD8wQbq,['Kent Loon'],People,0,True,0.909,0.382,0.267,0.495,0.116,0.0766,0.337
6siZa1kpYvTCT3vpch2Xb3,['Kent Loon'],Gold Leaves,1,True,0.892,0.373,0.367,0.22,0.339,0.104,0.437
2AQ6BbSQgGO7BGirwrT9x1,['Kent Loon'],Call Me,1,False,0.811,0.524,0.215,0.0844,0.368,0.134,0.629
3BZuUkdqtcl4HRJkC9Phzr,"['Kent Loon', 'Chester Watson']",I Like (feat. Chester Watson),2,True,0.956,0.482,0.152,0.206,0.674,0.111,0.34
6uo0UJu77mn73OnrR3EBN0,"['Kent Loon', 'Chester Watson']",Dreamin About You (feat. Chester Watson),8,True,0.942,0.431,0.0899,0.908,0.0226,0.079,0.609
34SkhOggjHavKvz8GVsTzz,"['Kent Loon', 'Chester Watson']",Free YSL,28,True,0.791,0.48,0.227,0.0578,0.00563,0.098,0.247
4W1hXNVr9QtzSwnBMDknjx,['Kent Loon'],25 Lighters,16,True,0.828,0.32,0.335,0.044,0.0142,0.101,0.283
0cSs8KiCVZu04DH5QgSLgX,['Kent Loon'],Kobe Bryant,8,True,0.851,0.586,0.21,0.0159,0.0969,0.139,0.543
2ZvNRFA5uSnoS8f2nc3yG3,['deem spencer'],yon,15,True,0.377,0.439,0.0428,0.463,0.498,0.68,0.716
4E8lQY6FUn2p6ZmKMtL7Gs,"['deem spencer', 'Orion Sun']",I will die on your hill,29,True,0.478,0.241,0.0801,0.251,0.0686,0.0874,0.125
6VFqtJSAi5Mp3prN6QC3uZ,['deem spencer'],Baby boy,14,True,0.611,0.323,0.189,0.223,0.151,0.222,0.291
3LBKTvWxKdqUtQZdtWQdhg,"['deem spencer', 'Eliza Moon', 'KEYAH/BLU']",come down,13,False,0.799,0.337,0.138,0.172,1.73e-05,0.699,0.278
6v5sX9rWP6g9JjgTyvcoQd,"['deem spencer', 'Eliza Moon', 'MAVI']",how far we've come,22,True,0.612,0.752,0.419,0.576,0.00263,0.693,0.823
6lGL7iLDIRP0qQc2sLkMQP,['deem spencer'],adventures in wonderland,11,True,0.669,0.598,0.24,0.0214,0.115,0.128,0.401
7JLCLUIFptd4X2y28qETJV,['deem spencer'],To have it all,32,True,0.797,0.379,0.0586,0.413,0.000175,0.137,0.656
2EX65V2gkSCfYHjig4o4cB,"['deem spencer', 'DRAM']",ungrateful you,11,True,0.738,0.406,0.0586,0.404,1.31e-06,0.132,0.726
5tFwgGtUXeguOGfpXKoSQa,['deem spencer'],the kids are listening,11,True,0.466,0.568,0.0904,0.121,1.45e-06,0.148,0.14
384kNGuvyxME9gmevRJ15h,"['deem spencer', 'DaVionne']",27,13,True,0.52,0.425,0.201,0.0337,0.00266,0.112,0.436
4CAWJTPMJzHRwzTyYegtqY,['deem spencer'],Deli man,9,True,0.543,0.447,0.183,0.818,0.00187,0.13,0.697
4BNa3iF4HdqGT0LMiIaKll,"['deem spencer', 'Eliza Moon']",Sun singing outro,13,True,0.722,0.607,0.0945,0.103,1.32e-06,0.104,0.582
6CPmFkbvcjAvqKC04jSxeM,['deem spencer'],Dors,8,True,0.466,0.466,0.107,0.474,4.01e-06,0.107,0.175
6cNifKCaiEje4z9RG8pXIi,"['deem spencer', 'Mel Hines']",Stuck on Me,30,False,0.745,0.595,0.0659,0.305,0,0.186,0.844
1NKPnSjRPBzFFOwYORYV0t,['deem spencer'],New Light,17,False,0.85,0.398,0.126,0.0665,0,0.0985,0.451
4qFLF54lLvPEHftSN8sEfa,['deem spencer'],05' Shit,7,True,0.518,0.516,0.201,0.25,3.44e-06,0.143,0.065
3PE41rnw4vbiJ9prdMFTJN,['deem spencer'],Houseplant,12,False,0.641,0.552,0.132,0.0649,0.000746,0.29,0.415
3rJubYuXMvP2pkRP9HR5ve,['deem spencer'],One Hundred Seasons,9,True,0.536,0.575,0.162,0.17,0.000898,0.305,0.189
71maI8SjYWMkQJCZSMydn7,['deem spencer'],Bday Pic,10,False,0.508,0.473,0.456,0.766,0.239,0.112,0.305
1GNLhG3C1bjFOABG6hYUZk,"['deem spencer', 'Okay Kaya']",Wife Wife,20,True,0.743,0.414,0.0372,0.823,0.227,0.106,0.196
4j2hzw0Egq1HV4BJOBBaXx,['deem spencer'],Nothing Night,9,True,0.758,0.214,0.0957,0.947,0.00963,0.11,0.21
7f3wdrKrUspfxTs6HnXWTg,['deem spencer'],Prayed for More,24,True,0.648,0.543,0.189,0.81,9.56e-05,0.157,0.623
5xe0NKPLwdimjcRLE45Xiw,['deem spencer'],"Really, I",11,False,0.462,0.524,0.246,0.811,0.0037,0.0658,0.589
1FwXYcgyszE2wI7c3IaesX,['deem spencer'],been,10,True,0.455,0.544,0.315,0.37,1.17e-06,0.109,0.434
4Hlccyo6eb5vorJ7XFqA43,"['deem spencer', 'Liv.e']",tryna tell,14,True,0.637,0.497,0.234,0.635,0.0104,0.102,0.359
1NlbbZLLGHVXEjhO8evN61,['deem spencer'],"shorty, Pt. 1",7,False,0.541,0.592,0.407,0.952,0.516,0.676,0.0331
2ypTPAeX3yirokl3D2qApX,['deem spencer'],how beautiful,28,False,0.686,0.536,0.0944,0.855,0.00153,0.144,0.466
5oJkVdjUF7bn8zvpJLCWZ8,['deem spencer'],"shorty, Pt. 2",8,True,0.906,0.362,0.155,0.0996,0.162,0.1,0.281
0AWUuWpLSs0nBFf5ryHFzX,['deem spencer'],is,13,True,0.48,0.32,0.449,0.874,0.0164,0.198,0.147
0GtSI80RXECM0jXoJIvyu4,['deem spencer'],to me,9,True,0.528,0.572,0.391,0.503,0.108,0.0549,0.344
0y7gAM4Mp09Ql9kXMaZQ1U,['deem spencer'],but,22,True,0.743,0.542,0.171,0.0303,0.681,0.691,0.185
31XL5susxAEOSMNvahOg5F,"['deem spencer', 'Chief Justice']","shorty, Pt. 3",33,True,0.544,0.38,0.304,0.486,0.011,0.102,0.401
4D0e29vva5fcwfZ3K6kHcD,"['deem spencer', 'slyy cooper']",not tryna hear it,11,True,0.567,0.48,0.315,0.74,0.00091,0.0825,0.181
4ng3IgUCeVfc4KXrzTSpLA,['deem spencer'],from me.,6,False,0.357,0.546,0.539,0.751,0.141,0.136,0.275
2e57IPqdq4vtyTpTe98FYh,['deem spencer'],There Was Plenty Time Before Us,35,True,0.329,0.41,0.0465,0.919,0.0037,0.39,0.678
2ORymgCrr3qsJKQ9Ot74Om,['deem spencer'],Dirt,16,False,0.444,0.531,0.0443,0.929,0.154,0.398,0.353
0ROh4u5zZwWVlqf9gcPVjb,['deem spencer'],Eve's Titties,19,True,0.531,0.517,0.22,0.0741,0.00781,0.098,0.418
4cxg5VWYQjnp9so9uapo9j,['deem spencer'],Moonflower,14,False,0.598,0.569,0.386,0.616,0.254,0.451,0.907
5bGAJMTIXxJmFOp2GG4iEw,['deem spencer'],Look at the Bright Side,12,False,0.146,0.304,0.0408,0.932,0.981,0.105,0.0909
2kTXkgbmL9d4qnzg4bvlxd,['deem spencer'],Sex Makes Babies,14,True,0.788,0.316,0.342,0.656,5.63e-06,0.169,0.492
2OOrul6rAANJqAlTekiLMR,['deem spencer'],Mother Earth,9,True,0.395,0.869,0.219,0.743,0.859,0.428,0.919
3sEcGIc5TFcYMKwxmwy7f1,['deem spencer'],The Bright Side,29,False,0.311,0.863,0.0563,0.899,0.911,0.143,0.795
3B17oqXg7jkh4FGZslnYuz,"['deem spencer', 'DaVionne']",27,11,True,0.52,0.426,0.184,0.0357,0.00264,0.11,0.437
29nK8ungSUvdzdkJB6vGTR,['deem spencer'],To have it all,3,True,0.797,0.379,0.0582,0.429,0.000211,0.138,0.639
01X1pmgOr2tpUPBZCmAQIz,"['R.A.P. Ferreira', 'Scallops Hotel', 'Pink Navel']",battle report,24,False,0.615,0.313,0.0578,0.515,0.753,0.109,0.114
0i3za2IP4Rpy5ElEUynQYy,"['R.A.P. Ferreira', 'Scallops Hotel']",the cough bomber's return,21,False,0.533,0.627,0.255,0.577,0.0701,0.139,0.435
35QcRa0UAtjWhxPFh7b6uN,"['R.A.P. Ferreira', 'Scallops Hotel']","yamships, flaxseed",21,False,0.565,0.695,0.267,0.72,0.0438,0.132,0.498
2UOVb7eBrBKoyJsIgcC5Wu,"['R.A.P. Ferreira', 'Scallops Hotel']",diogenes on the auction block,28,False,0.657,0.614,0.31,0.627,0.262,0.145,0.814
0uynlmZPCZ4VktAbGfyTIJ,"['R.A.P. Ferreira', 'Scallops Hotel', 'SB The Moor']",redguard snipers,22,False,0.415,0.68,0.454,0.322,0.805,0.0901,0.155
1TzIcjN6xvnMWzdDx1oeN8,"['R.A.P. Ferreira', 'Scallops Hotel']",sips of ripple wine,17,False,0.658,0.492,0.249,0.816,0.161,0.154,0.388
7kgPnDKpOznl9prPsMwTje,"['R.A.P. Ferreira', 'Scallops Hotel']",skrenth,19,True,0.553,0.622,0.243,0.913,8.88e-05,0.118,0.521
37JpUkYxGxRbU72piHUFAX,"['R.A.P. Ferreira', 'Scallops Hotel']",bobby digital's little wings,17,False,0.7,0.812,0.282,0.402,0.000561,0.153,0.48
2wZXHxFsPbbMCxUJws36Vv,"['R.A.P. Ferreira', 'Scallops Hotel']",listening,16,True,0.644,0.673,0.244,0.852,0.00136,0.176,0.758
2oslRODtxSlBnwOSE4Lw0Y,"['R.A.P. Ferreira', 'Scallops Hotel']",high rise in newark,19,False,0.518,0.913,0.539,0.848,0.378,0.236,0.25
18ndqsHFqUipyZfWKVSq3g,"['R.A.P. Ferreira', 'Scallops Hotel', 'Eldon Somers']",rejoice,17,False,0.506,0.722,0.334,0.874,0.0386,0.118,0.399
11AS1YAGeOyYAL693XTt8h,"['R.A.P. Ferreira', 'Scallops Hotel']",abomunist manifesto,16,False,0.446,0.389,0.19,0.857,0.804,0.119,0.328
6AHwKAF4KfrJxOpOcdrFjj,['Scallops Hotel'],A Terror Way Beyond Falling,17,True,0.758,0.419,0.631,0.458,0.0371,0.1,0.138
5so6gbXNXAXoDhTgJJAwyP,['Scallops Hotel'],Fat Tummy Riff Suite,22,True,0.586,0.512,0.298,0.227,0.395,0.131,0.377
5hNu6bOJPdHlc9YWiNLopo,['Scallops Hotel'],Bought My Kid A High Chair,20,True,0.933,0.368,0.285,0.0992,0.507,0.111,0.466
7BgE40c2hH1k2ImUWKpbK8,['Scallops Hotel'],Leisure,20,True,0.859,0.359,0.432,0.254,3.36e-05,0.108,0.581
4zVOFXq8QDxKUVO2XFO4ca,['Scallops Hotel'],A Method (JAW GEMS book a bender at the scallops hotel),14,True,0.522,0.456,0.844,0.714,0.000743,0.433,0.547
62FDmH5c9jaeiTCVjD1mwX,['Scallops Hotel'],Temple In The Green,13,True,0.72,0.355,0.421,0.0708,0.0278,0.106,0.176
4nw5w7opwLh0CDYtI9911m,"['Scallops Hotel', 'Young Man']",Private Temple Hours,14,True,0.906,0.313,0.328,0.0287,0.000324,0.116,0.462
5yCJwg28HcxpvUe6AOEbmb,['Scallops Hotel'],"Rank, Title, Pressures",14,True,0.894,0.2,0.545,0.26,0.573,0.107,0.048
6xLWAxwhoYZlVxaKCAr185,['Scallops Hotel'],Twenty on Five,13,True,0.8,0.504,0.371,0.592,0.0022,0.111,0.464
6aF8ErtgigWkbG8GsGKDsJ,['Scallops Hotel'],Whereareewe,13,True,0.734,0.319,0.403,0.591,0.0342,0.0974,0.217
0eKg2grP57GafMOId4U6fg,['Scallops Hotel'],Sedans,16,True,0.486,0.608,0.257,0.00429,0,0.202,0.487
5yIzVftza7JsUheSMtvLrI,['Scallops Hotel'],"Gnosis, Black Nationalism, Rice",23,True,0.587,0.609,0.449,0.763,0.000166,0.0925,0.472
1cOAjL0NkftdpG8sO8CbTp,['Scallops Hotel'],Sabil's Lullaby,13,False,0.349,0.128,0.0399,0.972,0.936,0.112,0.3
676m8MnA0kv2wllPxpeZi8,"['Scallops Hotel', 'Hemlock Ernst']",Lavender Chunk,26,True,0.643,0.815,0.282,0.47,0,0.281,0.636
7rSYm5UkIgqMDuh6uTIPgw,['Scallops Hotel'],Ticktocker (Henry Dumas' Words),12,False,0.653,0.359,0.0563,0.33,0.865,0.111,0.345
2L7lZIHTMJXv99hm0TBXPq,['Scallops Hotel'],Tense Present,13,True,0.833,0.568,0.289,0.731,0.039,0.0814,0.443
4JoGYVVPZwu4SusWi1vgGS,['Scallops Hotel'],Roc Marciano Riff Suite 1,12,True,0.363,0.531,0.118,0.835,0,0.138,0.303
5UoNJgqwXkX52evCULyd15,"['Scallops Hotel', 'Sal']",Glottal Stop,15,True,0.85,0.514,0.196,0.429,0,0.159,0.649
5qTlzD0TW5JZ9TacSkLjJr,['Scallops Hotel'],Bookoo Bread Co,32,False,0.493,0.7,0.347,0.483,0.00447,0.146,0.961
0cuPoFUzkZXsOTtymG76ug,['Scallops Hotel'],The Oprah Winfrey Show,12,True,0.326,0.71,0.532,0.555,0.0713,0.271,0.335
0cNf4Z78h53b0ydusdzr19,['Scallops Hotel'],True Nen,12,True,0.68,0.725,0.832,0.735,4.8e-06,0.117,0.702
5eeJ0sEX3LCQpd9wiCch5H,['Scallops Hotel'],Birther,10,True,0.348,0.457,0.0551,0.949,0.913,0.111,0.157
7u7t2BzlVZLOlgzviRHOqq,"['Scallops Hotel', 'Dunzo Donalds']",171: Man and the Cosmos,12,True,0.553,0.844,0.474,0.782,0,0.113,0.604
1670Ok35N4r39mSXFt0g1T,['Milo'],"salladhor saan, smuggler",21,True,0.389,0.83,0.829,0.731,8.15e-06,0.102,0.284
7CNN39nQUCQ12GGCMSEMbB,['Milo'],yafet's song,13,True,0.416,0.632,0.386,0.381,8.42e-06,0.637,0.385
1MXx4iYWfTzUEeKo5ociWo,['Milo'],peanut butter sandwiches,15,True,0.494,0.6,0.132,0.218,0,0.43,0.237
6G5zjaFqXnpSyhP30YNZty,['Milo'],sanssouci palace,13,True,0.434,0.421,0.0984,0.841,0,0.202,0.255
2ipZ9ywUHTlRmEdojZS89U,"['Milo', 'KOOL A.D.']",in gaol,17,True,0.331,0.693,0.515,0.154,0,0.0569,0.411
6YZl8l1FZkD9AbSLIpd775,['Milo'],thatness and whatness,11,False,0.352,0.801,0.0715,0.837,0.119,0.114,0.143
5s5cRId3YjHv1KnHDFkUr8,"['Milo', 'Scallops Hotel']",fragrant pee farts,12,False,0.532,0.691,0.39,0.0569,6.8e-06,0.19,0.638
1YKop6R09KBDeynT5LfwEK,['Milo'],ought implies can and i cannot,16,True,0.29,0.518,0.291,0.564,0,0.0843,0.149
2I1BZmqR8xYfNBkd7mLGkY,['Milo'],you are go(o)d to me,14,False,0.654,0.32,0.0722,0.636,0.000223,0.189,0.0413
4jXTcWAOBqdxlQIZcS8ncz,"['Milo', 'Open Mike Eagle']",objectifying rabbits,16,True,0.394,0.587,0.28,0.812,0,0.145,0.288
3J0mnqSrJpQ0Lw90CFDRfS,"['Milo', 'BUSDRIVER']",argyle sox (Hellfyre 5ever),14,False,0.606,0.703,0.387,0.813,4.88e-06,0.226,0.755
1OCxOrohFVesPDRQpS98t7,['Milo'],Buck 65's knee,12,False,0.598,0.451,0.0706,0.685,0.000886,0.161,0.189
07AtBntQBeCorDyezq2ttx,['Milo'],just us (a reprise for Robert who will never be forgotten),15,True,0.447,0.628,0.0939,0.368,0,0.148,0.118
6d0vjyQGTUywXDI7y60ljS,"['Milo', 'Anderson .Paak']",a day trip to the nightosphere,17,False,0.341,0.849,0.397,0.648,0,0.225,0.244
5SIWqmhMKT6muASKe0flKr,"['Milo', 'WC TANK']",MAY THE DAYS BE AIMLESS (sorcery),12,False,0.425,0.825,0.255,0.563,0,0.143,0.577
34ouzgKvhGIsGYmO5UboGC,['Milo'],gaudeamus igitur (for Kang Min-gyu),11,True,0.335,0.669,0.283,0.644,6.26e-06,0.156,0.245
4WWt4ZnGk97ldSCstZ2AN6,['AJ Suede'],Alternating Currents,8,True,0.405,0.65,0.0756,0.742,0.669,0.696,0.42
6M1ju6BojfE02M9JSVxjPG,['AJ Suede'],Direct Currents,7,True,0.76,0.714,0.237,0.552,0.000479,0.659,0.703
6CnpwFYs9OCNGEqHiYdNF1,"['AJ Suede', 'Brainorchestra']",Tesla Coil (feat. Brainorchestra),6,True,0.383,0.515,0.256,0.604,0,0.409,0.567
3FgxEHp4I08HwboFLNaxvH,['AJ Suede'],Wrong Things,10,True,0.56,0.439,0.158,0.801,0,0.18,0.502
0PfrkZtLt4OdSldFO7XVlh,"['AJ Suede', 'Eldon Somers', 'Randal Bravery']",Wild Bunch (feat. Eldon Somers & Randal Bravery),6,True,0.637,0.803,0.117,0.51,0.00194,0.253,0.413
6yJ1puSDfMhULwhgoE08Sz,['AJ Suede'],Radiation,6,True,0.375,0.604,0.0893,0.412,0.0455,0.38,0.412
5PkssV15zbj33OOCtR1cVt,"['AJ Suede', 'Scallops Hotel']",No Brainer (feat. Scallops Hotel),13,True,0.649,0.48,0.323,0.817,0,0.188,0.536
6S8typjuphveJLr5OQKRWi,"['AJ Suede', 'Sleep Sinatra', 'Teller Bank$']",Fame and 4chan (feat. Sleep Sinatra & Teller Bank$),5,True,0.553,0.819,0.269,0.718,0.28,0.38,0.566
3AwtldCnJJDFfMIzRqfSR5,['AJ Suede'],Most Black Superheroes,6,True,0.561,0.641,0.0534,0.837,4.56e-05,0.191,0.542
1Uj318JNM7Oe8uE8eX6eFB,"['AJ Suede', 'Freddy Stone']",Aviation (feat. Freddy Stone),4,True,0.354,0.665,0.0694,0.619,6.24e-06,0.0841,0.478
16obP6Nu4IgHYSwzgmLCo3,['Lou From Paradise'],Stay Safe,7,True,0.593,0.807,0.329,0.329,0,0.141,0.314
2yLAghq9FANOyTRoxdOUEM,['Lou From Paradise'],Blur,6,True,0.55,0.69,0.0905,0.493,0,0.611,0.58
5J07j54uUEJcv3m8oRohcz,['Lou From Paradise'],For The Low,5,False,0.458,0.816,0.216,0.109,0.000217,0.198,0.385
5MxMn9GlpKAw9eBb8Hzdw7,['Lou From Paradise'],Late Night,4,True,0.701,0.613,0.124,0.128,0,0.111,0.482
7nPYDqurKtIWSiwFv99rf1,['Lou From Paradise'],Painkiller Paradise,10,True,0.648,0.825,0.237,0.0119,0,0.139,0.339
